the_geom,cartodb_id,chgis_id,altname_wylie,name_ch,name_py,town_ch,town_py,town_syl,gbcnty,cnty_ch,cnty_py,gbdist,dist_py,prov_py,orig_file,lat,long,gbtown_from_lex,gis_id_from_lex,name_wylie_from_lex,gbtown_from_tbrc,gis_id_from_tbrc,wylie_name_from_karl,normalized_wylie_name_tbrc,county,tbrc_county_g_,tbrc_county_notes,tbrc_site_g_,tbrc_site_notes,alternative_wylie_name,tbrc_phonetic,phonetic,primary_chinese_cha,alternative_chinese_cha,pinyin_name,founding,sect,gonpa_per_1000_sq_km,gonpa_per_ecumen,conv_date_1,conv_sect_1,conv_date_2,conv_sect_2,notes,problems,field_45,field_46,field_47,field_48,field_49,field_50,field_51,field_52,field_53,field_54
0101000020E610000046990D32C9E45940A5BDC117267F4140,1054,1959,,,Shaowa Si,勺哇土族乡,Shaowatuzu xiang,Shao Wa Tu Zu Xiang,623022,卓尼县,Zhuoni Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.99335,103.57478,623022212,623022124,sho ba dgon mkhas grub gling,623022212,623022124,sho ba dgon mkhas grub gling,,co ne,G2203,co ne rdzong,G4857,,sho ba mkhas grub gling,,,杓哇寺,杓哇克珠林,Shaowa Si,1685,Gelug,7.235890014,7.236,,,,,,,,,,,,,,,,
0101000020E610000017D4B7CCE9C65940F168E388B54C4140,238,1945,,,Luxiong Dahecang Si,扎古录乡,Zhagulu xiang,Zha Gu Lu Xiang,623022,卓尼县,Zhuoni Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.59929,103.10802,623022204,623022114,klu chung stag tshang dgon dga' ldan phun tshogs gling,623022204,623022114,klu chung stag tshang dgon dga' ldan phun tshogs gling,,co ne,G2203,co ne rdzong,G4858,,,,Luchung,,,Luxiong Dahecang Si,1100,Bon,16.96065129,16.961,1688,Gelug,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,G4859,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000977329AE2ACD5940DB8AFD65F76C4140,1049,1954,,,Yuanke'er Baishi'an Si,完冒乡,Wanmao xiang,Wan Mao Xiang,623022,卓尼县,Zhuoni Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.8513,103.20573,623022207,623022116,a 'khor dgon dga' ldan bkra shis byang chub gling,623022207,623022116,a 'khor dgon dga' ldan bkra shis byang chub gling,,co ne,G2203,co ne rdzong,G4860,,,,,,,Yuanke'er Baishi'an Si,1583,Gelug,12.05254911,12.053,,,,,,,,,,,,,,,,
0101000020E6100000C859D8D30ED159408E40BCAE5F504140,1040,1934,,,Manu Si,术布乡,Shubu xiang,Shu Bu Xiang,623021,临潭县,Lintan Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.62792,103.26653,623021200,623021103,mar snyung byams pa gling,623021200,623021103,mar snyung byams pa gling,,Lintan,G2204,bA tse rdzong,G4861,"at ""co ne ""?",,,,马闹寺,马闹༷贤巴林,Manu Si,1405,Gelug,19.98001998,19.98,,,,,,,,,,,,,,,,
0101000020E6100000C1C58A1A4CA759407C61325530424140,1107,2035,,,Larenguan Si,拉仁关乡,Larenguan xiang,La Ren Guan Xiang,623026,碌曲县,Luqu Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.5171,102.61402,623026204,623026107,bla ri mgul sgar rnying dga' ldan chos 'phel gling,623026204,623026107,bla ri mgul sgar rnying dga' ldan chos 'phel gling,,klu chu,G2201,klu chu rdzong,G4862,,,,,拉仁关寺,,Larenguan Si,1709,Gelug,1.547676164,1.548,,,,,,,,,,,,,,,,
0101000020E6100000E622BE13B36E59405C035B2558E44040,2365,2027,,,Awancang Ningma Si,阿万仓乡,Awancang xiang,A Wan Cang Xiang,623025,玛曲县,Maqu Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,33.78394,101.72968,623025203,623025106,wa ban tshang rnying m'i dgon,623025203,623025106,wa ban tshang rnying m'i dgon,,rma chu,G2202,rma chu rdzong,G4863,,wa ban tshang rnying ma dgon,,,阿万仓宁玛寺,,Awancang Ningma Si,1850,Nyingma,1.297016861,1.297,,,,,,,,,,,,,,,,
0101000020E6100000A987687407F35940E2016553AE044140,1094,2018,,,Saitang Si,桑坝乡,Sangba xiang,Sang Ba Xiang,623024,迭部县,Diebu Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.03657,103.79733,623024209,623024125,gser thang dgon mkham mang bshad sgrub gling,623024209,623024125,gser thang dgon mkham mang bshad sgrub gling,,the bo,G2205,the bo rdzong,G4864,,gser thang dgon mkhas mang bshad sgrub gling,,,赛塘寺,,Saitang Si,1758,Gelug,6.643046944,6.643,,,,,,,,,,,,,,,,
0101000020E6100000FDF675E09CF1594025404D2D5BEB4040,1090,2013,,,Yahuang Si,阿夏乡,Axia xiang,A Xia Xiang,623024,迭部县,Diebu Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,33.83872,103.7752,623024206,623024126,a zha yar spungs bkra shis chos 'khor gling,623024206,623024126,a zha yar spungs bkra shis chos 'khor gling,,the bo,G2205,the bo rdzong,G4865,,,,,雅黄寺,,Yahuang Si,1829,Gelug,4.04040404,4.04,,,,,,,,,,,,,,,,
0101000020E6100000747B4963B4FC5940BBD573D2FBF64040,1057,1962,,,Chuwa Si,曲瓦乡,Quwa xiang,Qu Wa Xiang,623023,舟曲县,Zhouqu Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,33.92956,103.94851,623023200,623023120,chu bar dgon,623023200,623023120,chu bar dgon,,brug chu,G2206,brug chu rdzong,G4866,,,,,楚哇寺,,Chuwa Si,na,Gelug,8.560178052,8.56,,,,,,,,,,,,,,,,
0101000020E6100000D50968226CBA59409CE1067C7E744140,1027,1921,,,Qiaodian Xia'er Si,坚木克尔街道,Jianmukeer jiedao,Jian Mu Ke Er Jie Dao,623001,合作市,Hezuo Shi,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.91011,102.91285,623001003,623027132,mchod rten shar dga' ldan bkra shis rab rgyas gling,623001003,623027132,mchod rten shar dga' ldan bkra shis rab rgyas gling,,bsang chu,G2396,bsang chu rdzong,G4867,,,,,乔典夏尔寺,噶丹扎喜热吉林,Qiaodian Xia'er Si,1650,Gelug,12.43781095,12.438,,,,,,,,,,,,,,,,
0101000020E6100000CB67791EDCAD5940E2AAB2EF8AA84140,1123,2056,,,Huo'er Zanggedi Si,麻当乡,Madang xiang,Ma Dang Xiang,623027,夏河县,Xiahe Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,35.31674,102.71656,623027205,623027129,hor tshang ki? rti'i dgon,623027205,623027129,hor tshang ki? rti'i dgon,,bsang chu,G2396,bsang chu rdzong,G4869,,hor tshang kIr+ti dgon,,,霍尔藏格帝寺,,Huo'er Zanggedi Si,1823,Gelug,9.970752459,9.971,,,,,,,,,,,,,,,,
0101000020E6100000B003E78C288B594004C58F31771D4040,538,119,,黑尔亚寺,Hei ya er si,沙尔宗乡,Shaerzong xiang,Sha Er Zong Xiang,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.2302,102.17435,513229207,17,Lhar yag dgon ( Lha yag dgon - Lhar yag lhun grub gling),513229207,17,Lhar yag dgon ( Lha yag dgon / Lhar yag lhun grub gling),lhar yag dgon ( lha yag dgon – lhar yag lhun grub gling),"""bar khams rdzong",G2330,bar khams rdzong,G4901,,,,,黑尔雅寺,,Hei ya er si,1447,G,8.001280205,8.001,,,,,,,,,,,,,,,,
0101000020E61000005166834C327459409B20EA3E00514040,1492,192,,塔尔么寺,Ta er me si,安羌乡,Anqiang xiang,An Qiang Xiang,513231,阿坝县,Aba Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.63282,101.81557,513231212,215,Thar mo dgon (Thar mo dgon phun tshogs bkra shis gling),513231212,215,Thar mo dgon (Thar mo dgon phun tshogs bkra shis gling),,Rnga ba rdzong,G2331,rnga ba rdzong,G4907,,thar mo dgon pa,,,塔尔么寺,,Ta er me si,1067,J,10.49846722,10.498,,,,,,,,,,,,,,,,
0101000020E61000006002B7EEE67959404F75C8CD70634040,1493,196,,塔尔么寺 (在 宗教史要 中位于安羌乡的J寺只有此寺 - 不知是否与之相应）,Ta er me si,安羌乡,Anqiang xiang,An Qiang Xiang,513231,阿坝县,Aba Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.77688,101.90472,513231212,228,A dpa' dgon (Rtag brtan gling),513231212,228,A dpa' dgon (Rtag brtan gling),a dpa' dgon (rtag brtan gling),Rnga ba rdzong,G2331,rnga ba rdzong,G4908,,,,,塔尔么寺,,Ta er me si?,NA,J,10.49846722,10.498,,,,,,,,,,,,,,,,
0101000020E6100000465F419AB16E59409947FE60E0714040,1489,169,,赛嘎寺,Se ga si,哇尔玛乡,Waerma xiang,Wa Er Ma Xiang,513231,阿坝县,Aba Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.88966,101.72959,513231200,206,bswe dgon (Thub bstan phyogs las rnam rgyal gling),513231200,206,bswe dgon (Thub bstan phyogs las rnam rgyal gling),,Rnga ba rdzong,G2331,rnga ba rdzong,G4910,,bswe dgon pa,,,色嘎寺,,Se ga si,1630,J,280.1120448,280.112,,,,,,,,,,,,,,,,
0101000020E6100000D7A3703D0A075940CDCCCCCCCCEC4040,2011,2649,,多里多卡,duoliduoka,下贡麻乡,Xiagongma xiang,Xia Gong Ma Xiang,632623,甘德县,Gande Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.85,100.11,632623201,472,rdo lu rdo kha,632623201,489,rdo lu rdo kha,,na,G1753,dga' bde rdzong,G4920,,mdo li rdo kha dgon,,,多利多卡寺,,duoliduoka,1931,n,3.622925875,3.623,,,,,,,,,,,,,,,,
0101000020E6100000ACADD85F76675940E6AE25E4831E4040,1482,139,,巴郎寺,Ba lang si,日部乡,Ribu xiang,Ri Bu Xiang,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.2384,101.6166,513229212,2,P'a la dgon (Bshad sgrub phun tshogs gling),513229212,2,P'a la dgon (Bshad sgrub phun tshogs gling),pa' la dgon (bshad sgrub phun tshogs gling),"""bar khams rdzong",G2330,bar khams rdzong,G4926,,,,,巴郎寺,日部乡巴郎寺院,Ba lang si,NA,J,6.695008871,6.695,,,,,,,,,,,,,,,,
0101000020E61000004B6C3EAE0D7559400118CFA0A11B4040,1475,131,,扎西岗寺,Zha xi gang si,草登乡,Caodeng xiang,Cao Deng Xiang,513229,马尔康县,Ma'erkang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.21587,101.82896,513229211,6,Bkra shis sgang (Dam chos nur bu gling),513229211,6,Bkra shis sgang (Dam chos nur bu gling),bkra shis sgang (dam chos nur bu gling),"""bar khams rdzong",G2330,bar khams rdzong,G4928,,,,,扎西岗寺,,Zha xi gang si,1663,J,7.959723798,7.96,,,,,,,,,,,,,,,,
0101000020E6100000F8C264AA60485940B020CD5834314040,1483,162,,日梭寺,Ri suo si,尕多乡,Gaduo xiang,Ga Duo Xiang,513230,壤塘县,Rangtang Xian,5132,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.38441,101.1309,513230208,118,dzi srib dgon ('dzi srib bkra shi chos sde),513230208,118,dzi srib dgon ('dzi srib bkra shi chos sde),,Dzam thang rdzong,G2336,dzam thang rdzong,G4938,,dzi srib bkra shis chos sde,,,日索寺,,Ri suo si,1869,J,23.52802776,23.528,,,,,,,,,,,,,,,,
0101000020E610000074EACA67793E5840F7CC920035BD4240,959,2899,,阿拉腾德令哈寺,alateng deha si,戈壁乡,Gebi xiang,Ge Bi Xiang,632802,德令哈市,Delingha Shi,6328,Haixi Zizhizhou,Qinghai,Qinghai_Lex_20120621,37.47818,96.97616,632802203,412,bstan pa 'phel rgyas gling,632802203,446,bstan pa 'phel rgyas gling,,na,G2391,wu'u lan rdzong,G4960,,dge ldan bstan pa 'phel rgyas gling,,,阿拉腾德令哈寺,correct pinyin: alateng delingha si,alateng deha si,1908,g,0.913792788,0.914,,,,,,,,,,,,,,,,
0101000020E6100000E7C1DD59BBD55640EC0DBE30993A3D40,480,1408,,,Jampaling,扎塘镇,Zhatang zhen,Zha Tang Zhen,542222,扎囊县,Zhanang Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,29.2289,91.33956,542222100,542222107,byams pa gling,542222100,542222107,byams pa gling,,Dranang,G799,grwa nang rdzong,G4CZ1550,,,,Jampaling,强巴林寺,,na,1350,Drugpa,18.98734177,18.987,x,x,x,x,"huge Chorten, 13 stories tall",,,,,,,,,,,
0101000020E610000057B26323101B5740C58A1A4CC3683D40,1679,1449,,,Samling,增期乡,Zengqi xiang,Zeng Qi Xiang,542224,桑日县,Sangri Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,29.40923,92.42286,542224202,542224104,bsam gling dgon,542224202,542224104,bsam gling dgon,,Zangri,G2130,zangs ri rdzong,G4CZ1581,,,,Samling,桑林寺,,na,1350,Kagyu,4.016064257,4.016,1450,Gelug,x,x,,,,,,,,,,,,
0101000020E61000001F2E39EE94185740930035B56C653D40,1018,1448,,,Chosam,增期乡,Zengqi xiang,Zeng Qi Xiang,542224,桑日县,Sangri Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,29.39619,92.38409,542224202,542224105,chos bsam,542224202,542224105,chos bsam,,Zangri,G2130,zangs ri rdzong,G4CZ1582,,chu bzang dgon pa,,Chosam,曲桑寺,,na,1450,Gelug,4.016064257,4.016,x,x,x,x,,,,,,,,,,,,
0101000020E6100000E1D1C6116B1757402A91442FA3603D40,1017,1447,,,Olka Cholung,增期乡,Zengqi xiang,Zeng Qi Xiang,542224,桑日县,Sangri Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,29.37749,92.36591,542224202,542224106,ol dga' chos lung,542224202,542224106,ol dga' chos lung,,Zangri,G2130,zangs ri rdzong,G4CZ1583,,,,Olka Cholung,沃卡曲龙寺,曲龙寺,na,1450,Gelug,4.016064257,4.016,x,x,x,x,,,,,,,,,,,,
0101000020E61000003ECBF3E0EEFE5840A06CCA15DE9D3F40,362,395,,,gan zi si,甘孜镇,Ganzi zhen,Gan Zi Zhen,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.61667,99.98333,513328100,322,dkar mdzes dgon,513328100,322,dkar mdzes dgon/,,Kanze,G621,dkar mdzes rdzong,G500,,,,na,甘孜寺,甘孜扎西萝卜楞寺,gan zi si,1662,dge lugs/,5.751754285,5.752,,,,,,,,,,,,,,,,
0101000020E6100000EB51B81E85DB58403C0AD7A370DD4040,2019,2662,,岗巴寺,gangba si,建设乡,Jianshe xiang,Jian She Xiang,632624,达日县,Dari Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.73,99.43,632624205,450,sgang pa dgon pa,632624205,493,sgang pa dgon pa,sgang pa dgon pa,na,G1752,dar lag rdzong,G501,,,,,岗巴寺,,gangba si,1925,n,7.08081571,7.081,,,,,,,,,,,,,,,,
0101000020E61000008E01D9EBDD0D5640390664AF77773D40,2797,1597,,,Tubtan,,Kaga zhen,,542328,谢通门县,Xietongmen Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.46667,88.21667,542328100,542328105,thub bstan rnam rgyal,542328100,542328105,thub bstan rnam rgyal,,Shetongmon,G2164,bzhad mthong smon rdzong,G506,,rta nag thub bstan rnam rgyal,,Tubtan,达那土旦寺,吐丹朗杰寺,na,1473,Sakya,18.68460389,18.685,x,x,x,x,"Xian Wenwuzhi states site founded in 1425 as Nyingma, then Dzongpon converted to Sakya in 1473, just map as Sakya for Pakmodrupa period and later.",,,,,,,,,,,
0101000020E61000007CCB9C2E8BF15640717CED9925293D40,2775,1395,,,Tashi Chode,昌珠镇,Changzhu zhen,Chang Zhu Zhen,542221,乃东县,Naidong Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,29.16073,91.77412,542221101,542221115,bkra shis chos sde,542221101,542221115,bkra shis chos sde,,Nedong,G1513,sne gdong rdzong,G508,,,,Tashi Chode,扎西曲德寺,,na,1350,Sakya,60.06006006,60.06,x,x,x,x,,,,,,,,,,,,
0101000020E61000007FFB3A70CE9E56409B8F6B43C5C03C40,2298,1502,,,Dragra,打隆镇,Dalong zhen,Da Long Zhen,542233,浪卡子县,Langkazi Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,28.75301,90.48135,542233101,542233101,brag ra dgon G510,542233101,542233101,brag ra dgon,,Nakhartse,G2136,sna dkar rtse rdzong,G510,,,,Dragra,扎热寺,,na,1350,Nyingma,2.208066065,2.208,x,x,x,x,,,,,,,,,,,,
0101000020E6100000F5673F52444456406666666666A63D40,1692,1515,,,Bara Drakar,,Nanmulin zhen,,542322,南木林县,Nanmulin Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.65,89.06667,542322100,542322111,ba' ra brag dkar,542322100,542322111,ba' ra brag dkar,,Namling,G2171,rnam gling rdzong,G512,,shangs 'ba' ra brag,,Bara Drakar,巴热扎嘎寺,,na,1350,Kagyu,20.83072949,20.831,x,x,x,x,"according to Ferrari, founded by 'ba' ra pa in the 14th century, he was adept of the zi byed, and TBRC lists this gonpa as a Drukpa Kagyu establishment.",,,,,,,,,,,
0101000020E61000008E01D9EBDDBD58409F6CCA15DE9D3E40,2553,590,,,ni gen si,山岩乡,Shanyan xiang,Shan Yan Xiang,513331,白玉县,Baiyu Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.61667,98.96667,513331215,332,nyian dagoon dagon,513331215,332,nyian dagoon dagon,,Baiyu,G2300,dpal yul rdzong,G516,,nyin dgon dgon,,na,尼根寺,,ni gen si,1025,rnying ma/,2.766864036,2.767,,,,,,,,,,,,,,,,
0101000020E61000008E01D9EBDDED58407D96E7C1DD1D4040,2472,437,,,xia ran guo si,查龙乡,Chalong xiang,Cha Long Xiang,513328,甘孜县,Ganzi Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,32.23333,99.71667,513328220,321,bru shuag dagon,513328220,318,bru shug dgon/,,Kanze,G621,dkar mdzes rdzong,G518,,,,na,下然果寺,pinyin: xia ran guo si?,xia re guo si,1747,rnying ma/,10.84745763,10.847,,,,,,xx,,,,,,,,,,
0101000020E6100000E7C6F48425C056401E8A027D226F3D40,1605,916,,,Shukseb,才纳乡,Caina xiang,Cai Na Xiang,540124,曲水县,Qushui Xian,5401,Lhasa Shi,Xizang,U_gonpa_Lex_20120622,29.43412,91.00229,540124202,540124107,shug gseb dgon,540124202,540124107,shug gseb dgon,,Chushur,G2128,chu shur rdzong,G521,,,,Shukseb,休色寺,雄色寺,na,1150,Kagyu,19.0500381,19.05,x,x,x,x,,,,,,,,,,,,
0101000020E6100000279B728577D758403333333333733D40,2612,708,,,zhu wa si,亚日贡乡,Yarigong xiang,Ya Ri Gong Xiang,513335,巴塘县,Batang Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,29.45,99.36667,513335208,73,gruab p dagon,513335208,73,gruab p dagon,,Batang,G2305,ba' thang rdzong,G522,,grub pa dgon,,na,竹瓦寺,,zhu wa si,1436,rnying ma/,1.9990005,1.999,,,,,,,,,,,,,,,,
0101000020E61000009A99999999295940E17A14AE47A14040,2028,2676,,东宗寺,dongzong si,白玉乡,Baiyu xiang,Bai Yu Xiang,632625,久治县,Jiuzhi Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.26,100.65,632625204,338,sdong rdzong dgon pa,632625204,526,sdong rdzong dgon pa,sdong rdzong dgon pa,na,G1700,gcig sgril rdzong,G523,,sdong rdzing dgon pa,,,东宗寺,日朝巴寺院,dongzong si,1836,n,59.243461,2.518,,,,,,,,,,,,,,,,
0101000020E61000003ECBF3E0EE5E56406C3997E2AAEA3D40,2134,1529,,,Zapulung,,Redang xiang,,542322,南木林县,Nanmulin Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.91667,89.48333,542322212,542322107,za phu lung,542322212,542322107,za phu lung,,Namling,G2171,rnam gling rdzong,G525,,zab bu lung,,Zapulung,色吾寺,,na,1050,non-sect,3.257753453,3.258,x,x,x,x,,,,,,,,,,,,
0101000020E61000007B14AE47E14A554084EB51B81E053F40,1794,1850,,,,措勤镇,Cuo Qin Zhen,Cuoqin zhen,542527,措勤县,Cuoqin Xian,5425,Ali Diqu,Xizang,Ali_Lex_20120619,31.02,85.17,542527100,84,sman sdong dgon,542527100,84,sman sdong dgon,,mtsho chen rdzong,G2284,mtsho chen rdzong,G527,,sman dgon,,,曼冬寺,,na,1850,karma bka' rgyud pa,1.371902074,1.372,x,SAME,x,,,,,,,,,,,,,
0101000020E6100000E4B8533A586D59403F575BB1BF184240,1892,2267,,若多拉卡俄康,ruoduo laka ekang,支扎藏族乡,Zhizhacangzu xiang,Zhi Zha Cang Zu Xiang,632127,化隆回族自治县,Hualong Hui Zizhixian,6321,Haidong Diqu,Qinghai,Qinghai_Lex_20120621,36.19335,101.70851,632127201,142,ra stod la kha'i sngags khang,632127201,162,ra stod la kha'i sngags khang,,na,G1PD96109,ba yan rdzong,G585,,,,,若多拉卡俄康,,ruoduo laka ekang,1641,n,46.02991945,46.03,,,,,,,,,,,,,,,,
0101000020E6100000DF37BEF6CCF2564063CC5D4BC83F3D40,1673,1390,,,Ngacho Dratsang,泽当镇,Zedang zhen,Ze Dang Zhen,542221,乃东县,Naidong Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,29.24915,91.79376,542221100,542221103,lnga mcod grwa tshang,542221100,542221103,lnga mcod grwa tshang,,Nedong,G1513,sne gdong rdzong,G607,,rtsed thang lnga mchod grwa tshang,,Ngacho Dratsang,阿曲扎仓,,na,1350,Kagyu,60.80371455,60.804,x,x,x,x,,,,,,,,,,,,
0101000020E6100000478FDFDBF4C75940519B38B9DF414140,1047,1949,,,Chebagou Si Zhaxi Qukelin,刀告乡,Daogao xiang,Dao Gao Xiang,623022,卓尼县,Zhuoni Xian,6230,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.51464,103.12432,623022205,623022101,chos pa'i gshis bkra shis chos 'khor gling,623022205,623022101,chos pa'i gshis bkra shis chos 'khor gling,,co ne,G2203,co ne rdzong,G612,,chos dpal zhing dgon pa (co ne rdzong),,,车巴沟寺扎西曲科寺,,Chebagou Si Zhaxi Qukelin,1886,Gelug,4.91448791,4.914,,,,,,,,,,,,,,,,
0101000020E6100000B020CD5834FF56404703780B24003E40,446,969,,,Yangri Gar,尼玛江热乡,Nimajiangre xiang,Ni Ma Jiang Re Xiang,540127,墨竹工卡县,Mozhugongka Xian,5401,Lhasa Shi,Xizang,U_gonpa_Lex_20120622,30.00055,91.98757,540127203,540127104,yang ri sgar,540127203,540127104,yang ri sgar,,Maldro Gungkar,G2014,mal gro gung dkar rdzong,G62,,,,Yangri Gar,羊日岗寺,羊玛日寺/艾玛日寺,na,1550,Drigung,9.167463363,9.167,x,x,x,x,,,,,,,,,,,,
0101000020E6100000CDCCCCCCCC0C56402D6002B7EE6E3D40,1368,1598,,,Tashi Gepel,,Tongmen xiang,,542328,谢通门县,Xietongmen Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.43333,88.2,542328200,542328101,bkra shis dge 'phel,542328200,542328101,bkra shis dge 'phel,,Shetongmon,G2164,bzhad mthong smon rdzong,G630,,bzhad bkra shis dge 'phel,,Tashi Gepel,扎西吉培寺,,na,1400,Geluk,3.546350805,3.546,x,x,x,x,"1300s a minor Kagyu nunnery, so just map as Geluk during Pakmodrupa period and later.",,,,,,,,,,,
0101000020E61000003F355EBA49EA564080B74082E2F73C40,2288,1451,,,Palri,琼结镇,Qiongjie zhen,Qiong Jie Zhen,542225,琼结县,Qiongjie Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,28.9683,91.66075,542225100,542225104,dpal ri dgon G665,542225100,542225104,dpal ri dgon,,Chongye,G2133,phyong rgyas rdzong,G665,,,,Palri,白日寺,,na,1550,Nyingma,9.939369844,9.939,x,x,x,x,"founding date of 1550 from Guntram's advice, Chophel says c. 1050 founding date.",,,,,,,,,,,
0101000020E6100000ED2AA4FCA4CE564055C1A8A44E283E40,2878,881,,,Taklung,松盘乡,Songpan xiang,Song Pan Xiang,540121,林周县,Linzhou Xian,5401,Lhasa Shi,Xizang,U_gonpa_Lex_20120622,30.15745,91.22882,540121203,540121128,stag lung dgon,540121203,540121128,stag lung dgon,,Lhundrub,G2127,lhun grub rdzong,G67,,stag lung dgon chen,,Taklung,达隆寺,达龙寺,na,1150,Taklung,3.266532739,3.267,x,x,x,x,,,,,,,,,,,,
0101000020E610000023A12DE752DE5640F4F8BD4D7F6E3C40,2293,1468,,,Mawochok,措美镇,Cuomei zhen,Cuo Mei Zhen,542227,措美县,Cuomei Xian,5422,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,28.43163,91.47381,542227100,542227101,smra bo lcog G7,542227100,542227101,smra bo lcog,,Tsome,G2132,mtsho smad rdzong,G7,,,,Mawochok,莫吾觉寺,,na,1150,Nyingma,2.415546457,2.416,x,x,x,x,,,,,,,,,,,,
0101000020E6100000FFFFFFFFFF1F58405F9335EA21623F40,1653,1131,,类乌齐寺,Leiwuqi si,类乌齐镇,Leiwuqi zhen,Lei Wu Qi Zhen,542124,类乌齐县,Leiwuqi Xian,5421,Qamdo Diqu,Xizang,Kham_Lex_20120621,31.38333,96.5,542124101,277,,542124101,277,na,,Leiwuqi,G2186,ri bo che rdzong,G70,,dbyi shod ri bo che,,na,类乌齐寺,类乌齐拉萨康寺,Leiwuqi si,na,Kagyu,2.42671326,2.427,na,na,na,na,na,,,,,,,,,,,
0101000020E6100000289B728577E75540A06CCA15DE9D3C40,1359,1545,,,Zekhar Chode,,Nixia xiang,,542324,定日县,Dingri Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,28.61667,87.61667,542324200,542324101,ze dkar chos sde,542324200,542324101,ze dkar chos sde,,Dingri,G2165,ding ri rdzong,G712,,shel dkar chos sde,,Zekhar Chode,协格尔曲德寺,,na,1450,Geluk,2.793530184,2.794,x,x,x,x,spelled ze 'khar in 1950s gonpa list,,,,,,,,,,,
0101000020E61000000000000000C057409A99999999D93E40,2268,1376,,拉孜寺,Lazi si,拉孜乡,Lazi xiang,La Zi Xiang,542133,边坝县,Bianba Xian,5421,Qamdo Diqu,Xizang,Kham_Lex_20120621,30.85,95,542133204,217,,542133204,223,na,,Bianba,G2189,dpal 'bar rdzong,G73,,,,na,当普寺,,Dangpuzengdeng si,na,Nyingma,10.4621271,10.462,na,na,na,na,na,,,,,,,,,,,
0101000020E6100000643BDF4F8DE156401951DA1B7C513E40,1528,895,,,Reting,阿朗乡,Alang xiang,A Lang Xiang,540121,林周县,Linzhou Xian,5401,Lhasa Shi,Xizang,U_gonpa_Lex_20120622,30.3183,91.52425,540121207,540121129,rwa sgreng dgon,540121207,540121129,rwa sgreng dgon,,Lhundrub,G2127,lhun grub rdzong,G74,,rwa sgreng rgyal ba'i dben gnas,,Reting,热振寺,,na,1050,Kadampa,2.652637163,2.653,x,x,x,x,,,,,,,,,,,,
