id,name,lat_new,long_new,located in,the_geom_new_old_tol,cartodb_id_new_old_tol,chgis_id,altname_wylie,name_ch,name_py,town_ch,town_py,town_syl,gbcnty,cnty_ch,cnty_py,gbdist,dist_py,prov_py,orig_file,lat_old,long_old,gbtown_from_lex,gis_id_from_lex,name_wylie_from_lex,gbtown_from_tbrc,gis_id_from_tbrc,wylie_name_from_karl,normalized_wylie_name_tbrc,county,tbrc_county_g_,tbrc_county_notes,tbrc_site_g_,tbrc_site_notes,alternative_wylie_name,tbrc_phonetic,phonetic,primary_chinese_cha,alternative_chinese_cha,pinyin_name,founding,sect,gonpa_per_1000_sq_km,gonpa_per_ecumen,conv_date_1,conv_sect_1,conv_date_2,conv_sect_2,notes,problems,tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat_new_old_tol,long_new_old_tol,description,wikidata_id,the_geom_cur,cartodb_id_cur,affiliation,founded,karl_id,name_zh_py,name_zh,name_bo,name_bo_wy,rid,long_cur,lat_cur
G1KR2599,thu rol sngags khang /; 土鲁俄康,35.62996,100.53064,贵南县; mang ra rdzong /,0101000020E6100000C47C7901F6215940E2E47E87A2D04140,1984.0,2599.0,,土鲁俄康,tulu ekang,茫拉乡,Mangla xiang,Mang La Xiang,632525.0,贵南县,Guinan Xian,6325.0,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.62996,100.53064,632525202.0,437.0,thu rol sngags khang,632525202.0,373.0,thu rol sngags khang,thu rol sngags khang,na,G1812,mang ra rdzong,G1KR2599,,,,,土鲁俄康,土鲁参康,tulu ekang,1921,n,4.67366158,4.674,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000C47C7901F6215940E2E47E87A2D04140,536.0,Nyingma,1921.0,632525202:373,tulu ekang,土鲁俄康,ཐུ་རོལ་སྔགས་ཁང,thu rol sngags khang,G1KR2599,100.53064,35.62996
G1PD95979,kong lung zi/; 广隆寺,36.33319,102.79606,民和县; bka' ma log rdzong /,0101000020E6100000D769A4A5F2B2594058AD4CF8A52A4240,638.0,2127.0,,广隆寺,guanglong si,川口镇,Chuankou zhen,Chuan Kou Zhen,632122.0,民和回族土族自治县,Minhe Hui-Tu Zizhixian,6321.0,Haidong Diqu,Qinghai,Qinghai_Lex_20120621,36.33319,102.79606,632122100.0,63.0,kong lung zi,632122100.0,19.0,kong lung zi,,na,G1PD95976,bka' ma log rdzong,G1PD95979,,,,,广隆寺,广龙寺,guanglong si,1395,g,141.0153102,141.015,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000D769A4A5F2B2594058AD4CF8A52A4240,1520.0,Geluk,1395.0,632122100:19,guanglong si,广隆寺,ཀོང་ལུང་ཟི,kong lung zi,G1PD95979,102.79606,36.33319
G1KR766,Gubadian Erche; gu ba dan dgon/,28.05,101.01667,mu li rdzong /; 木里县; Muli county,0101000020E6100000C2340C1F11415940CDCCCCCCCC0C3C40,1160.0,766.0,,,Gubadian Erche,克尔乡,Keer xiang,Ke Er Xiang,513422.0,木里藏族自治县,Mulizangzu Autonomous County,5134.0,Liangshan Zizhizhou,Sichuan,Muli_Lex_20120621,28.05,101.01667,513422214.0,11.0,,513422214.0,11.0,,,Muli,G1712,mu li rdzong,G1KR766,,,,,,,Gubadian Erche,1850,Geluk,2.56180351,2.562,,,,,Approximate date based on life of 6th Lama,,,,,,,,,,,,,,,,,,,,,0101000020E6100000C2340C1F11415940CDCCCCCCCC0C3C40,1218.0,Geluk,1850.0,513422214:11,Gubadian Erche,,གུ་བ་དན་དགོན,gu ba dan dgon,G1KR766,101.01667,28.05
G4862,bla ri mgul sgar rnying /; 拉仁关寺,34.5171,102.61402,碌曲县; klu chu rdzong /,0101000020E6100000C1C58A1A4CA759407C61325530424140,1107.0,2035.0,,,Larenguan Si,拉仁关乡,Larenguan xiang,La Ren Guan Xiang,623026.0,碌曲县,Luqu Xian,6230.0,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.5171,102.61402,623026204.0,623026107.0,bla ri mgul sgar rnying dga' ldan chos 'phel gling,623026204.0,623026107.0,bla ri mgul sgar rnying dga' ldan chos 'phel gling,,klu chu,G2201,klu chu rdzong,G4862,,,,,拉仁关寺,,Larenguan Si,1709,Gelug,1.547676164,1.548,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000C1C58A1A4CA759407C61325530424140,1122.0,Geluk,1709.0,623026204:623026107,larenguan si,拉仁关寺,བླ་རི་མགུལ་སྒར་རྙིང,bla ri mgul sgar rnying,G4862,102.61402,34.5171
G1347,gung ye dgon gsar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4730,岗察寺; rkang tsha dgon/,35.0213,103.02382,gtsos grong khyer/; Zoi City; 合作市,0101000020E6100000683F524486C15940D0B359F5B9824140,1035.0,1929.0,,,Gangcha Si,佐盖曼玛乡,Zuogaimanma xiang,Zuo Gai Man Ma Xiang,623001.0,合作市,Hezuo Shi,6230.0,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,35.0213,103.02382,623001203.0,623027127.0,rkang tsh'i dgon dga' ldan bsam 'grub gling,623001203.0,623027127.0,rkang tsh'i dgon dga' ldan bsam 'grub gling,,bsang chu,G2396,bsang chu rdzong,G4730,,rkang tsha dgon dga' ldan bsam 'grub gling,,,岗察寺,,Gangcha Si,1650,Gelug,10.95500233,10.955,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000683F524486C15940D0B359F5B9824140,1093.0,Geluk,1650.0,623001203:623027127,gangcha si,岗察寺,རྐང་ཚ་དགོན,rkang tsha dgon,G4730,103.02382,35.0213
G880,sa skya dgon pa/; 萨迦寺; Sakya monastery,28.9,88.01667,Sakya; sa skya/; sa skya rdzong /; Sakya county; 萨迦县,0101000020E6100000C2340C1F110156406566666666E63C40,2788.0,1555.0,,,Sakya,,Sajia zhen,,542325.0,萨迦县,Sajia Xian,5423.0,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,28.9,88.01667,542325101.0,542325101.0,sa skya,542325101.0,542325101.0,sa skya,,Sakya,G2169,sa skya rdzong,G880,,sa skya dgon pa,,Sakya,萨迦寺,,na,1073,Sakya,4.307930901,4.308,x,x,x,x,,,603.0,G880,,Sakya Monastery,sa skya dgon pa,ས་སྐྱ་དགོན་པ།,萨迦寺,"Sakya Gonchen; sajia si, sa skya dgon chen , ",Sakya,Monastery,1073.0,,,,,28.902856,88.01731,"<p>
	Sakya Monastery, a major monastery in central Tibet, is the seat of the Sakya tradition. Its first temple was founded in 1073 by&nbsp;<a href=""/biographies/view/Khon-Konchok-Gyelpo/TBRC_P3730"">Khon Konchok Gyelpo</a>. His descendents of the <a href=""/communities/view/Khon/TBRC_c69"">Khon</a> family, the patriarchs of the Sakya tradition, greatly expanded the complex over the centuries. During the Yuan Dynasty it was the seat of political power in Tibet. The monastery continues to be led by Khon family in the person of the Sakya Tridzin. In the fourteenth century four sons of the Eleventh Sakya Tridzin, <a href=""/biographies/view/Zangpo-Pel/TBRC_p1877"">Zangpo Pel</a>, established four <em>labrang</em>, or dynastic houses at Sakya: the <a href=""/geographies/view/Zhitok/TBRC_G311"">Zhitok</a>, the <a href=""/geographies/view/Rinchen-Gang/TBRC_G312"">Rinchen Gang</a>, the <a href=""/geographies/view/Lhakhang/TBRC_G436"">Lhakhang</a> and the <a href=""/geographies/view/Ducho/TBRC_G466"">Ducho</a>. The Ducho is the sole remaining <em>labrang</em> at Sakya. It was divided in the eighteenth century into two palaces by two sons the <a href=""/biographies/view/Thirty-second-Sakya-Tridzin,-Wangdu-Nyingpo/TBRC_P807"">Thirty-second Sakya Tridzin, Wangdu Nyingpo</a>: the <a href=""/geographies/view/Drolma-Podrang/TBRC_G4445"">Drolma Podrang</a>, established by <a href=""/biographies/view/Pema-Dudul-Wangchuk/TBRC_P808"">Pema Dudul Wangchuk</a>, and the <a href=""/geographies/view/Puntsok-Podrang/TBRC_G232"">Puntsok Podrang</a>, established by <a href=""/biographies/view/Kunga-Rinchen/TBRC_P9102"">Kunga Rinchen</a>.</p>
",,0101000020E6100000C2340C1F110156406566666666E63C40,1203.0,Sakya,1073.0,542325101:542325101,sajia si,萨迦寺,,,G880,88.01667,28.9
G2636,当云寺; sdom yo skal bzang dgon/,32.28429,95.77043,nang chen rdzong /; 囊谦县; Nangchen County,0101000020E6100000DE76A1B94EF15740384A5E9D63244040,1780.0,2835.0,,当云寺,dangyun si,东坝乡,Dongba xiang,Dong Ba Xiang,632725.0,囊谦县,Nangqian Xian,6327.0,Yushu Zizhizhou,Qinghai,Yu_gonpa_Lex_20120622,32.28429,95.77043,632725205.0,162.0,sdom yo skul bzang dgon pa,632725205.0,162.0,sdom yo skul bzang dgon pa,,na,G1467,nang chen rdzong,G2636,,sdom yo skal bzang dgon,,,当云寺,,dangyun si,1773,Karma,11.11152265,11.112,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000DE76A1B94EF15740384A5E9D63244040,309.0,KarmaKagyu,1773.0,632725205:162,dangyun si,当云寺,སྡོམ་ཡོ་སྐལ་བཟང་དགོན,sdom yo skal bzang dgon,G2636,95.77043,32.28429
G3744,gu lang dgon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G3877,la stod dgon/,,,li thang rdzong /; 理塘县; Litang county,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1KR1559,gangs can/; 岗钦寺,29.16667,88.58334,sa skya rdzong /; Sakya county; 萨迦县,0101000020E6100000B79C4B71552556406D3997E2AA2A3D40,1361.0,1559.0,,,Gangchen,,Chexiu xiang,,542325.0,萨迦县,Sajia Xian,5423.0,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.16667,88.58334,542325205.0,542325104.0,gangs can,542325205.0,542325104.0,gangs can,gangs can,Sakya,G2169,sa skya rdzong,G1KR1559,,,,Gangchen,岗钦寺,康坚贡巴,na,1470,Geluk,3.159358018,3.159,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000B79C4B71552556406D3997E2AA2A3D40,2120.0,Geluk,1470.0,542325205:542325104,Gangchen,岗钦寺,གངས་ཅན,gangs can,G1KR1559,88.58334,29.16667
G1KR1313,塘杂寺,29.98333,98.08334,smar khams rdzong /; 芒康县; Markham county,0101000020E6100000B79C4B7155855840F92CCF83BBFB3D40,1312.0,1312.0,,拉康寺,Lakang si,措瓦乡,Cuowa xiang,Cuo Wa Xiang,542129.0,芒康县,Mangkang Xian,5421.0,Qamdo Diqu,Xizang,Kham_Lex_20120621,29.98333,98.08334,542129208.0,163.0,,542129208.0,163.0,na,,Mangkang,G2179,smar khams rdzong,G1KR1313,,,,na,拉康寺,措瓦乡拉康寺,Lakang si,na,Geluk,9.542257889,9.542,na,na,na,na,na,,,,,,,,,,,,,,,,,,,,,0101000020E6100000B79C4B7155855840F92CCF83BBFB3D40,2015.0,Geluk,,542129208:164,Tangza si,塘杂寺,,,G1KR1313,98.08334,29.98333
G2546,rkang tsha dpon tshang zhol ma'i dgon/,,,rkang tsha rdzong /; 刚察县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G3308,sgang phu dgon/,,,snye mo rdzong /; 尼木县; Nyemo county; mar rgyang shang (snye mo rdzong),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G279,khro phu dgon/; Trupu Monastery; 超浦寺,29.21667,88.4,sa skya rdzong /; Sakya county; 萨迦县,0101000020E61000009A999999991956403A0664AF77373D40,1699.0,1553.0,,,Tropu,,Jiding zhen,,542325.0,萨迦县,Sajia Xian,5423.0,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.21667,88.4,542325100.0,542325105.0,khro phu,542325100.0,542325105.0,khro phu,,Sakya,G2169,sa skya rdzong,G279,,khro phu dgon,,Tropu,超浦寺,绰浦寺,na,1212,Kagyu,17.58396343,17.584,x,x,x,x,"Declined to only 30 monks by 19th-20th centuries. Date according to Xian Wenwuzhi. May not be Survey of India's Dzau Gonpa, but a possibility 'till better location data are available.",,67.0,G279,,Tropu Monastery,khro phu dgon,ཁྲོ་ཕུ་དགོན།,超浦寺,"chaopu si; chuopu si, khro phu byams chen chos sde, 超浦寺; 绰浦寺 ",Tropu Kagyu,Monastery,1212.0,,,,,29.2150195,88.4085378,"<p>
	Tropu Jamchen Chode was founded in 1212 by <a href=""/biographies/view/Gyeltsa-Rinchen-Gonpo/TBRC_P1508"">Gyeltsa Rinchen Gonpo</a> in Shab valley in Tsang. Expanded by his nephew <a href=""/biographies/view/Tropu-Lotsāwa-Jampa-Pel/TBRC_P4007"">Tropu Lotsāwa Jampa Pel</a>, it is the seat of the Tropu Kagyu tradition..</p>
",,0101000020E61000009A999999991956403A0664AF77373D40,2439.0,Kagyu,1212.0,542325100:542325105,chaopu si,超浦寺,ཁྲོ་ཕུ་དགོན,khro phu dgon,G279,88.4,29.21667
G4329,bya yur dgon/; 夏炎寺,32.40546,101.08213,'dzam thang rdzong /; 壤塘县,0101000020E61000004F01309E4145594007EBFF1CE6334040,39.0,163.0,,夏炎寺,Xia yan si,尕多乡,Gaduo xiang,Ga Duo Xiang,513230.0,壤塘县,Rangtang Xian,5132.0,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.40546,101.08213,513230208.0,110.0,bya yur dgon ('dzam lha dgon - Thub bstan bshad sgrub gling),513230208.0,110.0,bya yur dgon ('dzam lha dgon /Thub bstan bshad sgrub gling),,Dzam thang rdzong,G2336,dzam thang rdzong,G4329,,bya yur dgon,,,夏炎寺,夏炎扎西赞拉贡巴寺,Xia yan si,1731,B,23.52802776,23.528,1734,J,,,,,,,,,,,,,,,,,,,,,,,,0101000020E61000004F01309E4145594007EBFF1CE6334040,976.0,Bon,1731.0,513230208:110,xiayan si,夏炎寺,བྱ་ཡུར་དགོན,bya yur dgon,G4329,101.08213,32.40546
G2622,拉隆寺; lha lung dgon/,32.06152,95.97978,nang chen rdzong /; 囊谦县; Nangchen County,0101000020E610000098512CB7B4FE574064062AE3DF074040,98.0,2868.0,,拉隆寺,lalong si,吉尼赛乡,Jinisai xiang,Ji Ni Sai Xiang,632725.0,囊谦县,Nangqian Xian,6327.0,Yushu Zizhizhou,Qinghai,Yu_gonpa_Lex_20120622,32.06152,95.97978,632725208.0,153.0,lha lung dgon pa,632725208.0,153.0,lha lung dgon pa,,na,G1467,nang chen rdzong,G2622,,lha lung dgon (yus hru'u khul),,,拉隆寺,,lalong si,1211,Barom,10.07845691,10.078,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E610000098512CB7B4FE574064062AE3DF074040,298.0,BaromKagyu,1211.0,632725208:153,lalong si,拉隆寺,ལྷ་ལུང་དགོན,lha lung dgon,G2622,95.97978,32.06152
G952,dpa' shod dgon/; 八宿寺,30.55,96.63333,八宿县; Pashod County; dpa' shod rdzong /,0101000020E6100000D8648D7A88285840CDCCCCCCCC8C3E40,1272.0,1248.0,,卡灯寺,Kadeng si,同卡乡,Tongka xiang,Tong Ka Xiang,542127.0,八宿县,Basu Xian,5421.0,Qamdo Diqu,Xizang,Kham_Lex_20120621,30.55,96.63333,542127200.0,95.0,,542127200.0,95.0,na,,Basu,G2181,dpa' shod rdzong,G952,,,,na,卡灯寺,,Kadeng si,na,Geluk,4.494079051,4.494,na,na,na,na,na,,535.0,G952,,Pasho Gon,dpa' shod dgon pa,དཔའ་ཤོད་དགོན་པ།,八宿寺,"Basu si, 八宿寺; 同卡寺; 循努巴雪桑珠林 ",Geluk,Monastery,1473.0,,,,,30.55,96.63333,"<p>
	Pasho Gon is a Geluk monastery in the Pasho region of Kham that was founded in 1473 by <a href=""/biographies/view/Lhopa-Gyeltsen-Sengge/TBRC_P2GS1301"">Lhopa Gyeltsen Sengge</a>, a disciple of <a href=""/biographies/view/Tsongkhapa/TBRC_p64"">Tsongkhapa</a>. It was the seat of the <a href=""/incarnation/view/Tatsak-Jedrung/TBRC_R8LS12798"">Tatsak Jedrung</a> incarnations, one of the lineages empowered to act as regents during the minority of the Dalai Lamas. The regency temple, <a href=""/geographies/view/Kundeling/TBRC_G219"">Kundeling</a>, in Lhasa, was founded in 1794.</p>
",,0101000020E6100000D8648D7A88285840CDCCCCCCCC8C3E40,1193.0,Geluk,,542127200:94,Basu si,八宿寺,དཔའ་ཤོད་དགོན,dpa' shod dgon,G952,96.63333,30.55
G1KR795,红坡寺; sngo phu dgon/; Hongphu Monastery,28.28333,98.9,Dechen County; 德钦县; bde chen rdzong /,0101000020E61000009A99999999B95840C6F99B5088483C40,1591.0,795.0,,红坡噶丹羊八景林,Hongpogadanyangbajing lin,云岭乡,Yunling xiang,Yun Ling Xiang,533422.0,德钦县,Deqin Xian,5334.0,Deqen Zizhizhou,Yunnan,Yunnan_Lex_20120622,28.28333,98.9,533422201.0,6.0,na,533422201.0,6.0,na,,Deqin,G1522,bde chen rdzong,G1KR795,,,,na,红坡噶丹羊八井林,德钦红坡寺,Hongpogadanyangbajing lin,1514,Kagyu,1.436286338,1.436,1676,Geluk,,,Extant or Rebuilt,,1481.0,G1KR795,,Ngopu Yangchen Puntsok Ling,sngo phu yang can phun tshogs gling,སྔོ་ཕུ་ཡང་ཅན་ཕུན་ཚོགས་གླིང།,红坡寺,"Ganden Yangpachen, dga' ldan yangs pa can , ",Geluk,Monastery,1574.0,,,,,28.28333,98.9,"<p>
	Ngopu is a Geluk monastery in Jang. It was founded in 1574 as a Kagyu monastery, and converted in 1674.</p>
",,0101000020E61000009A99999999B95840C6F99B5088483C40,2351.0,Kagyu,1514.0,533422201:6,Hongpogadanyangbajing lin,红坡噶丹羊八井林,,,G1KR795,98.9,28.28333
G4941,bla ma skal ldan gyi chos sgar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4593,sne'u zur dgon/; 乃苏寺,29.93344,91.24268,lhun grub rdzong /; 林周县; Lhundrub county,0101000020E61000002BD9B11188CF56403CC780ECF5EE3D40,1521.0,875.0,,,Nezur,卡孜乡,Kazi xiang,Ka Zi Xiang,540121.0,林周县,Linzhou Xian,5401.0,Lhasa Shi,Xizang,U_gonpa_Lex_20120622,29.93344,91.24268,540121201.0,540121125.0,sne'u zur dgon,540121201.0,540121125.0,sne'u zur dgon,,Lhundrub,G2127,lhun grub rdzong,G4593,,,,Nezur,乃苏寺,,na,1150,Kadampa,35.74833174,35.748,x,x,x,x,,,291.0,G4593,,Neuzur,sne'u zur,སྣེའུ་ཟུར།,乃苏寺,nezur; naisu si ,Kadam,Monastery,,,,,,30.00733,91.26695,"<p>
	Neuzur is a Kadampa monastery in central Tibet that was founded in the twelfth century by <a href=""/biographies/view/Neuzurpa-Yeshe-Bar/TBRC_P1316"">Neuzurpa Yeshe Bar</a>.</p>
",,0101000020E61000002BD9B11188CF56403CC780ECF5EE3D40,275.0,Kadampa,1150.0,540121201:540121125,naisu si,乃苏寺,སྣེའུ་ཟུར་དགོན,sne'u zur dgon,G4593,91.24268,29.93344
G3081,gnyal o rgyan gling /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4638,lcang ma ri khrod/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1KR1901,森木寺,28.86667,92.81667,Nang County; snang rdzong /; 朗县,0101000020E6100000F5673F5244345740A06CCA15DEDD3C40,2362.0,1900.0,,孜列寺,Zilie si,登木乡,Dengmu xiang,Deng Mu Xiang,542627.0,朗县,Lang Xian,5426.0,Nyingchi Diqu,Xizang,Kham_Lex_20120621,28.86667,92.81667,542627200.0,555.0,,542627200.0,555.0,na,,Lang,G2140,snang rdzong,G1KR1901,,dwags po rtse le dgon,,na,孜列寺,,Zilie si,na,Nyingma,2.683555174,2.684,na,na,na,na,na,,,,,,,,,,,,,,,,,,,,,0101000020E6100000F5673F5244345740A06CCA15DEDD3C40,1807.0,Kagyu,,542627200:556,Senmu si,森木寺,,,G1KR1901,92.81667,28.86667
G1KR122,rgyus dgon/; ？,32.2233,101.93877,马尔康县; Barkham County; 'bar khams rdzong /,0101000020E6100000D21DC4CE147C594031992A18951C4040,34.0,122.0,,二居寺二查寺 (可能性大）,Er ju si - Er cha si,龙尔甲乡,Longerjia xiang,Long Er Jia Xiang,513229.0,马尔康县,Ma'erkang Xian,5132.0,Aba Zizhizhou,Sichuan,Aba_Lex_20120619,32.2233,101.93877,513229208.0,58.0,Rgyus dgon,513229208.0,58.0,Rgyus dgon,rgyus dgon,"""bar khams rdzong",G2330,bar khams rdzong,G1KR122,,,,,？,,Er ju si? Er cha si?,1250,B,13.83572384,13.836,,,,,,,679.0,G1KR122,,Gyu Monastery,rgyus,རྒྱུས།,,"Er ju si; Er cha si, 二居寺二查寺 (可能性大） ",Bon,Monastery,,,,,,32.2233,101.93877,"<p>
	Gyu is a Bon monastery that was founded in the mid thirteenth century in Amdo.</p>
",,0101000020E6100000D21DC4CE147C594031992A18951C4040,693.0,Bon,1250.0,513229208:58,Er ju si -  Er cha si,？,རྒྱུས་དགོན,rgyus dgon,G1KR122,101.93877,32.2233
G4829,rmed shis thang ser dgon/; 梅修唐赛尔寺,34.74535,102.81406,bsang chu rdzong /; 夏河县,0101000020E6100000D43E1D8F19B459406C09F9A0675F4140,1132.0,2066.0,,,Meixiu Tangsai'er Si,吉仓乡,Jicang xiang,Ji Cang Xiang,623027.0,夏河县,Xiahe Xian,6230.0,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.74535,102.81406,623027210.0,623027142.0,rmed shis thang ser dgon dga' ldan bkra shis 'phel rgyas gling,623027210.0,623027142.0,rmed shis thang ser dgon dga' ldan bkra shis 'phel rgyas gling,,bsang chu,G2396,bsang chu rdzong,G4829,,,,,梅修唐赛尔寺,,Meixiu Tangsai'er Si,1750,Gelug,10.65757221,10.658,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000D43E1D8F19B459406C09F9A0675F4140,2466.0,Geluk,1750.0,623027210:623027142,meixiu tangsai'er si,梅修唐赛尔寺,རྨེད་ཤིས་ཐང་སེར་དགོན,rmed shis thang ser dgon,G4829,102.81406,34.74535
G1KR1130,西德寺,30.8,98.85,贡觉县; Gongjo County; go 'jo rdzong /,0101000020E61000006666666666B65840CCCCCCCCCCCC3E40,2240.0,1130.0,,西德寺,Xide si,克日乡,Keri xiang,Ke Ri Xiang,542123.0,贡觉县,Gongjue Xian,5421.0,Qamdo Diqu,Xizang,Kham_Lex_20120621,30.8,98.85,542123211.0,344.0,,542123211.0,344.0,na,,Gongjue,G2182,go 'jo rdzong,G1KR1130,,,,na,西德寺,,Xide si,na,Nyingma,14.02839347,14.028,na,na,na,na,na,,,,,,,,,,,,,,,,,,,,,0101000020E61000006666666666B65840CCCCCCCCCCCC3E40,1973.0,Nyingma,,542123211:344,Xide si,西德寺,,,G1KR1130,98.85,30.8
G3741,ra shar dgon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G3874,'ja' dgon pa/,,,li thang rdzong /; 理塘县; Litang county,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G506,rta nag thub bstan rnam rgyal/; 达那土旦寺,29.46667,88.21667,rta nag lung pa/,0101000020E61000008E01D9EBDD0D5640390664AF77773D40,2797.0,1597.0,,,Tubtan,,Kaga zhen,,542328.0,谢通门县,Xietongmen Xian,5423.0,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,29.46667,88.21667,542328100.0,542328105.0,thub bstan rnam rgyal,542328100.0,542328105.0,thub bstan rnam rgyal,,Shetongmon,G2164,bzhad mthong smon rdzong,G506,,rta nag thub bstan rnam rgyal,,Tubtan,达那土旦寺,吐丹朗杰寺,na,1473,Sakya,18.68460389,18.685,x,x,x,x,"Xian Wenwuzhi states site founded in 1425 as Nyingma, then Dzongpon converted to Sakya in 1473, just map as Sakya for Pakmodrupa period and later.",,270.0,G506,,Tanak Tubten Namgyel,rta nag thub bstan rnam rgyal,རྟ་ནག་ཐུབ་བསྟན་རྣམ་རྒྱལ།,达那土旦寺,"Thubten Namgyal; Tubtan; Tupten Namgyel, 达那土旦寺; 吐丹朗杰寺 ",Sakya,Monastery,1473.0,,,,,29.46667,88.21667,"<p>
	Tanak Tubten Namgyel is a Sakya monastery in central Tibet in present day Zhentongmong county. It was founded by <a href=""/biographies/view/Gorampa-Sonam-Sengge/TBRC_P1042"">Gorampa Sonam Sengge</a>&nbsp;in 1473.&nbsp;</p>
",,0101000020E61000008E01D9EBDD0D5640390664AF77773D40,1148.0,Sakya,1473.0,542328100:542328105,Tubtan,达那土旦寺,རྟ་ནག་ཐུབ་བསྟན་རྣམ་རྒྱལ,rta nag thub bstan rnam rgyal,G506,88.21667,29.46667
G3305,lo dgon/,,,snye mo rdzong /; 尼木县; Nyemo county; phu sum shang (snye mo rdzong),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2263,芝达布日寺; pre ta pu ri dgon/,31.12,80.75,sgar rdzong /; 噶尔县; Gar County,0101000020E610000000000000003054402085EB51B81E3F40,487.0,1834.0,,,,门士乡,Men Shi Xiang,Menshi xiang,542523.0,噶尔县,Ge'er Xian,5425.0,Ali Diqu,Xizang,Ali_Lex_20120619,31.12,80.75,542523202.0,68.0,dri mda' spos ris dgon,542523202.0,68.0,dri mda' spos ris dgon,,sgar rdzong,G2153,sgar rdzong,G2263,,dri bda' spos ri,,,芝达布日寺,,na,1350,Drugpa,0.599934007,0.6,1550,Nyingma,x,,,,,,,,,,,,,,,,,,,,,,,0101000020E610000000000000003054402085EB51B81E3F40,46.0,DrukpaKagyu,1350.0,542523202:68,zhida buri si,芝达布日寺,པྲེ་ཏ་པུ་རི་དགོན,pre ta pu ri dgon,G2263,80.75,31.12
G2676,rdza chu kha'i a mye dgon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
